-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.3890e+00	-4.3890e+00	-4.3890e+00	-4.3890e+00	-4.4752e+00	-4.4752e+00	-4.4752e+00	-4.5459e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.4004e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.2604e+00	-3.7299e+00	-3.7299e+00	-3.7299e+00	-3.7299e+00	-3.7299e+00	-3.6335e+00	-3.6335e+00	-3.6335e+00	-3.2318e+00	-3.2318e+00	-3.2293e+00	-3.0726e+00	-3.0726e+00	-3.0726e+00	-3.0726e+00	-3.0726e+00	-3.0274e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	
-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.3890e+00	-4.3890e+00	-4.3890e+00	-4.4752e+00	-4.4752e+00	-4.4752e+00	-4.4752e+00	-4.5459e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.4004e+00	-4.4004e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.2604e+00	-3.7299e+00	-3.7299e+00	-3.7299e+00	-3.7299e+00	-3.7299e+00	-3.6335e+00	-3.6335e+00	-3.6335e+00	-3.2318e+00	-3.2318e+00	-3.2293e+00	-3.2293e+00	-3.0726e+00	-3.0726e+00	-3.0726e+00	-3.0726e+00	-3.0274e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	
-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.3890e+00	-4.3890e+00	-4.3890e+00	-4.3890e+00	-4.4752e+00	-4.4752e+00	-4.4752e+00	-4.5459e+00	-4.5459e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.4004e+00	-4.4004e+00	-4.4004e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.2604e+00	-4.2604e+00	-3.7299e+00	-3.7299e+00	-3.7299e+00	-3.7299e+00	-3.6335e+00	-3.6335e+00	-3.6335e+00	-3.2318e+00	-3.2318e+00	-3.2293e+00	-3.2293e+00	-3.2293e+00	-3.0652e+00	-3.0652e+00	-3.0652e+00	-2.9874e+00	-2.9874e+00	-2.9874e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	-2.9967e+00	
-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8049e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.3890e+00	-4.3890e+00	-4.3890e+00	-4.4752e+00	-4.4752e+00	-4.4752e+00	-4.4752e+00	-4.5459e+00	-4.5459e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.4004e+00	-4.4004e+00	-4.4004e+00	-4.4004e+00	-4.4004e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.2604e+00	-4.2604e+00	-3.8353e+00	-3.8353e+00	-3.7299e+00	-3.7299e+00	-3.6335e+00	-3.6335e+00	-3.6335e+00	-3.2318e+00	-3.2318e+00	-3.2293e+00	-3.2293e+00	-3.2293e+00	-3.0182e+00	-3.0182e+00	-3.0016e+00	-2.9538e+00	-2.9655e+00	-2.9655e+00	-2.9655e+00	-2.9655e+00	-2.9655e+00	-2.9655e+00	-2.9655e+00	-2.9655e+00	-2.9655e+00	-2.9655e+00	-2.9655e+00	-2.9655e+00	
-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.3890e+00	-4.3890e+00	-4.3890e+00	-4.3890e+00	-4.4752e+00	-4.4752e+00	-4.4752e+00	-4.5459e+00	-4.5459e+00	-4.5459e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.4004e+00	-4.4004e+00	-4.4004e+00	-4.4004e+00	-4.4004e+00	-4.4004e+00	-4.4625e+00	-4.4625e+00	-4.4625e+00	-4.2604e+00	-4.2604e+00	-3.8353e+00	-3.8353e+00	-3.7194e+00	-3.6097e+00	-3.5180e+00	-3.5180e+00	-3.2781e+00	-3.2781e+00	-3.2402e+00	-3.2071e+00	-3.0477e+00	-3.0477e+00	-3.0269e+00	-3.0071e+00	-2.9879e+00	-2.9439e+00	-2.9431e+00	-2.9431e+00	-2.9431e+00	-2.9431e+00	-2.9431e+00	-2.9431e+00	-2.9431e+00	-2.9431e+00	-2.9431e+00	-2.9431e+00	-2.9431e+00	-2.9431e+00	
-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.3890e+00	-4.3890e+00	-4.3890e+00	-4.4752e+00	-4.4752e+00	-4.4752e+00	-4.4752e+00	-4.5459e+00	-4.5459e+00	-4.5459e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8899e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.4004e+00	-4.4004e+00	-4.4004e+00	-4.4004e+00	-4.4004e+00	-4.4004e+00	-4.3046e+00	-4.3046e+00	-3.8927e+00	-3.8501e+00	-3.7196e+00	-3.5996e+00	-3.5243e+00	-3.4855e+00	-3.4855e+00	-3.2698e+00	-3.2041e+00	-3.1318e+00	-3.1490e+00	-3.0483e+00	-3.0060e+00	-3.0033e+00	-3.0201e+00	-3.0045e+00	-2.9364e+00	-2.9364e+00	-2.9364e+00	-2.9431e+00	-2.9431e+00	-2.9431e+00	-2.9431e+00	-2.9431e+00	-2.9431e+00	-2.9431e+00	-2.9431e+00	-2.9431e+00	-2.9431e+00	
-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8049e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.3890e+00	-4.3890e+00	-4.3890e+00	-4.3890e+00	-4.4752e+00	-4.4752e+00	-4.4752e+00	-4.5459e+00	-4.5459e+00	-4.5459e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8899e+00	-4.8899e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.3660e+00	-4.3660e+00	-4.3660e+00	-4.3660e+00	-4.0728e+00	-4.1054e+00	-3.8393e+00	-3.6806e+00	-3.6535e+00	-3.4891e+00	-3.4410e+00	-3.4410e+00	-3.2523e+00	-3.2249e+00	-3.1493e+00	-3.0741e+00	-3.0842e+00	-3.0297e+00	-3.0182e+00	-2.9823e+00	-3.0029e+00	-2.9450e+00	-2.9487e+00	-2.9169e+00	-2.9169e+00	-2.9169e+00	-2.9169e+00	-2.9169e+00	-2.9169e+00	-2.9169e+00	-2.9169e+00	-2.9169e+00	-2.9169e+00	-2.9169e+00	-2.9169e+00	
-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8049e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.3890e+00	-4.3890e+00	-4.3890e+00	-4.4752e+00	-4.4752e+00	-4.4752e+00	-4.4752e+00	-4.5459e+00	-4.5459e+00	-4.5459e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8899e+00	-4.8899e+00	-4.8899e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.3740e+00	-4.3740e+00	-4.3027e+00	-4.3027e+00	-4.0589e+00	-3.8650e+00	-3.7100e+00	-3.6206e+00	-3.5538e+00	-3.4789e+00	-3.3497e+00	-3.3579e+00	-3.2608e+00	-3.1574e+00	-3.2124e+00	-3.0843e+00	-3.0413e+00	-2.9730e+00	-2.9846e+00	-2.9654e+00	-2.9808e+00	-2.9616e+00	-2.9489e+00	-2.9489e+00	-2.9489e+00	-2.9169e+00	-2.9169e+00	-2.9169e+00	-2.9169e+00	-2.9169e+00	-2.9169e+00	-2.9169e+00	-2.9169e+00	-2.9169e+00	-2.9169e+00	
-2.5517e+00	-2.5517e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8049e+00	-3.8049e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.3890e+00	-4.3890e+00	-4.3890e+00	-4.3890e+00	-4.4752e+00	-4.4752e+00	-4.4752e+00	-4.4752e+00	-4.5459e+00	-4.5459e+00	-4.5459e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8899e+00	-4.8899e+00	-4.8899e+00	-4.8899e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.6077e+00	-4.3740e+00	-4.3740e+00	-4.1497e+00	-3.9471e+00	-3.8706e+00	-3.7623e+00	-3.6169e+00	-3.5468e+00	-3.5072e+00	-3.3818e+00	-3.2989e+00	-3.2748e+00	-3.2090e+00	-3.1596e+00	-3.1156e+00	-3.0310e+00	-3.0099e+00	-3.0659e+00	-2.9878e+00	-3.0109e+00	-2.9346e+00	-2.9378e+00	-2.9028e+00	-2.9028e+00	-2.9028e+00	-2.9028e+00	-2.9028e+00	-2.9028e+00	-2.9028e+00	-2.9169e+00	-2.9169e+00	-2.9169e+00	-2.9169e+00	-2.9169e+00	-2.9169e+00	
-2.5517e+00	-2.5517e+00	-2.5517e+00	-2.5517e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8930e+00	-3.8049e+00	-3.8049e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.2235e+00	-4.3890e+00	-4.3890e+00	-4.3890e+00	-4.3890e+00	-4.4752e+00	-4.4752e+00	-4.4752e+00	-4.5459e+00	-4.5459e+00	-4.5459e+00	-4.5459e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.7027e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8059e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8637e+00	-4.8899e+00	-4.8899e+00	-4.8899e+00	-4.8899e+00	-4.7784e+00	-4.8349e+00	-4.8349e+00	-4.5098e+00	-4.3567e+00	-4.3788e+00	-4.0206e+00	-3.9923e+00	-3.7977e+00	-3.6523e+00	-3.4944e+00	-3.5086e+00	-3.4523e+00	-3.4140e+00	-3.2784e+00	-3.2637e+00	-3.1995e+00	-3.1730e+00	-3.0590e+00	-3.0765e+00	-3.0772e+00	-2.9586e+00	-2.9887e+00	-2.9535e+00	-2.9682e+00	-2.9307e+00	-2.9307e+00	-2.9307e+00	-2.9028e+00	-2.9028e+00	-2.9028e+00	-2.9028e+00	-2.9028e+00	-2.9028e+00	-2.9028e+00	-2.9028e+00	-2.9028e+00	-2.9028e+00	-2.9028e+00	
